strike,impliedVolatility,bid,ask,volume,log_moneyness,tau,type,_spot
793.0,0.132821171875,0.05,0.06,56.0,0.06158029198834784,0.03559206023271732,call,745.6400146484375
794.0,0.13526255371093754,0.04,0.06,33.0,0.0628405316006356,0.03559206023271732,call,745.6400146484375
795.0,0.13477427734375003,0.04,0.05,55.0,0.0640991850078318,0.03559206023271732,call,745.6400146484375
800.0,0.14258669921875,0.03,0.04,939.0,0.07036879802142708,0.03559206023271732,call,745.6400146484375
805.0,0.15332877929687502,0.03,0.04,80.0,0.07659934777206326,0.03559206023271732,call,745.6400146484375
810.0,0.159188095703125,0.02,0.03,98.0,0.08279131801998423,0.03559206023271732,call,745.6400146484375
815.0,0.16993017578125003,0.02,0.03,79.0,0.08894518359436258,0.03559206023271732,call,745.6400146484375
820.0,0.179695703125,0.02,0.03,219.0,0.09506141061179856,0.03559206023271732,call,745.6400146484375
825.0,0.18360191406249998,0.01,0.02,240.0,0.10114045668818084,0.03559206023271732,call,745.6400146484375
830.0,0.19336744140625,0.01,0.02,47.0,0.10718277114414336,0.03559206023271732,call,745.6400146484375
835.0,0.20313296874999998,0.01,0.02,56.0,0.11318879520435532,0.03559206023271732,call,745.6400146484375
840.0,0.21289849609375,0.01,0.02,39.0,0.11915896219085904,0.03559206023271732,call,745.6400146484375
845.0,0.22266402343749997,0.01,0.02,80.0,0.1250936977106737,0.03559206023271732,call,745.6400146484375
850.0,0.2304764453125,0.01,0.02,66.0,0.13099341983786186,0.03559206023271732,call,745.6400146484375
855.0,0.24024197265624997,0.01,0.02,1124.0,0.13685853929026004,0.03559206023271732,call,745.6400146484375
860.0,0.2500075,0.0,0.02,739.0,0.14268945960105334,0.03559206023271732,call,745.6400146484375
865.0,0.257819921875,0.0,0.02,1.0,0.14848657728537912,0.03559206023271732,call,745.6400146484375
870.0,0.25391371093750004,0.0,0.01,1.0,0.15425028200212929,0.03559206023271732,call,745.6400146484375
875.0,0.2617261328125,0.0,0.01,2200.0,0.15998095671111423,0.03559206023271732,call,745.6400146484375
880.0,0.2695385546875,0.0,0.01,100.0,0.16567897782575203,0.03559206023271732,call,745.6400146484375
885.0,0.27735097656249996,0.0,0.01,37.0,0.1713447153614293,0.03559206023271732,call,745.6400146484375
895.0,0.29688203124999996,0.0,0.01,,0.18258078862835514,0.03559206023271732,call,745.6400146484375
900.0,0.304694453125,0.0,0.01,801.0,0.1881518336778106,0.03559206023271732,call,745.6400146484375
400.0,0.9062509375,0.0,0.01,120.0,-0.6227783825385182,0.03559206023271732,put,745.6400146484375
405.0,0.87500125,0.0,0.01,120.0,-0.6103558625399611,0.03559206023271732,put,745.6400146484375
410.0,0.87500125,0.0,0.01,15.0,-0.5980857699481468,0.03559206023271732,put,745.6400146484375
415.0,0.8437515624999999,0.0,0.01,120.0,-0.585964409415802,0.03559206023271732,put,745.6400146484375
420.0,0.8437515624999999,0.0,0.01,3.0,-0.5739882183690863,0.03559206023271732,put,745.6400146484375
425.0,0.8125018749999999,0.0,0.01,360.0,-0.5621537607220835,0.03559206023271732,put,745.6400146484375
430.0,0.79687703125,0.0,0.01,120.0,-0.550457720958892,0.03559206023271732,put,745.6400146484375
435.0,0.7812521875,0.0,0.01,2.0,-0.538896898557816,0.03559206023271732,put,745.6400146484375
440.0,0.7656273437500001,0.0,0.01,120.0,-0.5274682027341933,0.03559206023271732,put,745.6400146484375
445.0,0.7500025,0.0,0.01,120.0,-0.5161686474802599,0.03559206023271732,put,745.6400146484375
450.0,0.73437765625,0.0,0.01,360.0,-0.5049953468821347,0.03559206023271732,put,745.6400146484375
455.0,0.7187528125,0.0,0.01,432.0,-0.49394551069554976,0.03559206023271732,put,745.6400146484375
460.0,0.70312796875,0.0,0.01,575.0,-0.4830164401633595,0.03559206023271732,put,745.6400146484375
465.0,0.6875031250000001,0.0,0.01,300.0,-0.47220552405914384,0.03559206023271732,put,745.6400146484375
470.0,0.6718782812500002,0.0,0.01,240.0,-0.4615102349423959,0.03559206023271732,put,745.6400146484375
475.0,0.6562534375000001,0.0,0.01,60.0,-0.45092812561185897,0.03559206023271732,put,745.6400146484375
480.0,0.6796907031250001,0.0,0.02,96.0,-0.4404568257445636,0.03559206023271732,put,745.6400146484375
485.0,0.6875031250000001,0.01,0.02,10.0,-0.430094038709017,0.03559206023271732,put,745.6400146484375
490.0,0.6718782812500002,0.01,0.02,100.0,-0.4198375385418279,0.03559206023271732,put,745.6400146484375
495.0,0.6562534375000001,0.01,0.02,16.0,-0.40968516707780994,0.03559206023271732,put,745.6400146484375
500.0,0.64062859375,0.01,0.02,10.0,-0.3996348312243085,0.03559206023271732,put,745.6400146484375
505.0,0.6250037500000001,0.01,0.02,87.0,-0.3896845003711403,0.03559206023271732,put,745.6400146484375
510.0,0.6093789062500001,0.01,0.02,130.0,-0.37983220392812866,0.03559206023271732,put,745.6400146484375
515.0,0.5937540625000001,0.01,0.02,21.0,-0.370076028982764,0.03559206023271732,put,745.6400146484375
520.0,0.5820354296875,0.01,0.02,3.0,-0.3604141180710271,0.03559206023271732,put,745.6400146484375
525.0,0.5664105859375,0.01,0.02,1.0,-0.3508446670548764,0.03559206023271732,put,745.6400146484375
530.0,0.57812921875,0.02,0.03,10.0,-0.34136592310033265,0.03559206023271732,put,745.6400146484375
535.0,0.5625043750000001,0.02,0.03,1587.0,-0.3319761827504936,0.03559206023271732,put,745.6400146484375
540.0,0.5468795312500001,0.02,0.03,2680.0,-0.3226737900881801,0.03559206023271732,put,745.6400146484375
545.0,0.5312546875,0.02,0.03,3.0,-0.3134571349832561,0.03559206023271732,put,745.6400146484375
550.0,0.5195360546875,0.02,0.03,11.0,-0.3043246514199836,0.03559206023271732,put,745.6400146484375
555.0,0.5195360546875,0.03,0.04,7.0,-0.2952748159000657,0.03559206023271732,put,745.6400146484375
560.0,0.5039112109375,0.03,0.04,1.0,-0.2863061459173053,0.03559206023271732,put,745.6400146484375
565.0,0.49609878906250005,0.03,0.04,1340.0,-0.2774171985000593,0.03559206023271732,put,745.6400146484375
570.0,0.48242705078125003,0.03,0.04,2377.0,-0.2686065688179044,0.03559206023271732,put,745.6400146484375
575.0,0.46680220703125,0.03,0.04,1229.0,-0.2598728888491498,0.03559206023271732,put,745.6400146484375
580.0,0.46289599609375004,0.04,0.05,50.0,-0.25121482610603507,0.03559206023271732,put,745.6400146484375
585.0,0.44922425781249997,0.04,0.05,15.0,-0.24263108241464362,0.03559206023271732,put,745.6400146484375
588.0,0.43945873046875,0.04,0.05,5.0,-0.23751598174787325,0.03559206023271732,put,745.6400146484375
589.0,0.437505625,0.04,0.05,7.0,-0.23581674599491345,0.03559206023271732,put,745.6400146484375
590.0,0.4335994140625,0.04,0.05,311.0,-0.234120392746735,0.03559206023271732,put,745.6400146484375
591.0,0.43164630859375,0.04,0.05,100.0,-0.23242691224040204,0.03559206023271732,put,745.6400146484375
592.0,0.43555251953125,0.05,0.06,2.0,-0.23073629476249452,0.03559206023271732,put,745.6400146484375
593.0,0.4335994140625,0.05,0.06,1.0,-0.22904853064877473,0.03559206023271732,put,745.6400146484375
594.0,0.43066975585937506,0.05,0.06,1.0,-0.22736361028385524,0.03559206023271732,put,745.6400146484375
595.0,0.42774009765625004,0.05,0.06,1551.0,-0.22568152410087036,0.03559206023271732,put,745.6400146484375
596.0,0.424810439453125,0.05,0.06,1838.0,-0.22400226258115036,0.03559206023271732,put,745.6400146484375
597.0,0.42188078125,0.05,0.06,82.0,-0.22232581625389813,0.03559206023271732,put,745.6400146484375
598.0,0.418951123046875,0.05,0.06,103.0,-0.22065217569586845,0.03559206023271732,put,745.6400146484375
599.0,0.41602146484374997,0.05,0.06,801.0,-0.21898133153105082,0.03559206023271732,put,745.6400146484375
600.0,0.41309180664062495,0.05,0.06,8.0,-0.21731327443035378,0.03559206023271732,put,745.6400146484375
601.0,0.4101621484375,0.05,0.06,802.0,-0.21564799511129254,0.03559206023271732,put,745.6400146484375
602.0,0.407232490234375,0.05,0.06,100.0,-0.2139854843376792,0.03559206023271732,put,745.6400146484375
603.0,0.411138701171875,0.06,0.07,200.0,-0.21232573291931475,0.03559206023271732,put,745.6400146484375
604.0,0.40820904296875,0.06,0.07,225.0,-0.21066873171168524,0.03559206023271732,put,745.6400146484375
605.0,0.405279384765625,0.06,0.07,6.0,-0.2090144716156587,0.03559206023271732,put,745.6400146484375
606.0,0.4023497265625,0.06,0.07,1.0,-0.20736294357718568,0.03559206023271732,put,745.6400146484375
607.0,0.39942006835937505,0.06,0.07,450.0,-0.20571413858700197,0.03559206023271732,put,745.6400146484375
608.0,0.39649041015625003,0.06,0.07,275.0,-0.2040680476803332,0.03559206023271732,put,745.6400146484375
609.0,0.393560751953125,0.06,0.07,276.0,-0.20242466193660316,0.03559206023271732,put,745.6400146484375
610.0,0.39063109375,0.06,0.07,107.0,-0.20078397247914323,0.03559206023271732,put,745.6400146484375
611.0,0.393560751953125,0.07,0.08,1.0,-0.19914597047490482,0.03559206023271732,put,745.6400146484375
612.0,0.39063109375,0.07,0.08,2.0,-0.19751064713417402,0.03559206023271732,put,745.6400146484375
613.0,0.387701435546875,0.07,0.08,1.0,-0.19587799371028883,0.03559206023271732,put,745.6400146484375
614.0,0.38477177734374995,0.07,0.08,275.0,-0.19424800149935773,0.03559206023271732,put,745.6400146484375
615.0,0.38184211914062494,0.07,0.08,1161.0,-0.1926206618399823,0.03559206023271732,put,745.6400146484375
616.0,0.3789124609375,0.07,0.08,1219.0,-0.19099596611298036,0.03559206023271732,put,745.6400146484375
617.0,0.375982802734375,0.07,0.08,3.0,-0.18937390574111232,0.03559206023271732,put,745.6400146484375
618.0,0.37793590820312495,0.08,0.09,4.0,-0.18775447218880945,0.03559206023271732,put,745.6400146484375
619.0,0.37500625,0.08,0.09,12.0,-0.1861376569619041,0.03559206023271732,put,745.6400146484375
620.0,0.372076591796875,0.08,0.09,1.0,-0.18452345160736294,0.03559206023271732,put,745.6400146484375
621.0,0.36914693359375,0.08,0.09,1.0,-0.18291184771302138,0.03559206023271732,put,745.6400146484375
622.0,0.366217275390625,0.08,0.09,100.0,-0.18130283690732069,0.03559206023271732,put,745.6400146484375
623.0,0.3632876171875,0.08,0.09,108.0,-0.17969641085904708,0.03559206023271732,put,745.6400146484375
624.0,0.36035795898437495,0.08,0.09,3.0,-0.17809256127707254,0.03559206023271732,put,745.6400146484375
625.0,0.362311064453125,0.09,0.1,50.0,-0.1764912799100987,0.03559206023271732,put,745.6400146484375
626.0,0.35938140625,0.09,0.1,4.0,-0.17489255854640165,0.03559206023271732,put,745.6400146484375
627.0,0.35645174804687496,0.09,0.1,1.0,-0.17329638901357944,0.03559206023271732,put,745.6400146484375
628.0,0.35352208984374994,0.09,0.1,1.0,-0.17170276317830144,0.03559206023271732,put,745.6400146484375
629.0,0.3505924316406249,0.09,0.1,63.0,-0.1701116729460597,0.03559206023271732,put,745.6400146484375
630.0,0.35108070800781244,0.1,0.11,41.0,-0.16852311026092182,0.03559206023271732,put,745.6400146484375
631.0,0.3481510498046875,0.1,0.11,3.0,-0.16693706710528702,0.03559206023271732,put,745.6400146484375
632.0,0.3452213916015625,0.1,0.11,1.0,-0.1653535354996427,0.03559206023271732,put,745.6400146484375
633.0,0.34229173339843744,0.1,0.11,3.0,-0.16377250750232394,0.03559206023271732,put,745.6400146484375
634.0,0.3393620751953125,0.1,0.11,57.0,-0.1621939752092743,0.03559206023271732,put,745.6400146484375
635.0,0.3398503515625,0.11,0.12,50.0,-0.16061793075380856,0.03559206023271732,put,745.6400146484375
636.0,0.336920693359375,0.11,0.12,17.0,-0.15904436630637803,0.03559206023271732,put,745.6400146484375
637.0,0.33399103515625,0.11,0.12,90.0,-0.1574732740743368,0.03559206023271732,put,745.6400146484375
638.0,0.331061376953125,0.11,0.12,101.0,-0.15590464630171025,0.03559206023271732,put,745.6400146484375
639.0,0.331061376953125,0.12,0.13,8.0,-0.15433847526896544,0.03559206023271732,put,745.6400146484375
640.0,0.32813171874999997,0.12,0.13,381.0,-0.15277475329278267,0.03559206023271732,put,745.6400146484375
641.0,0.32520206054687495,0.12,0.13,58.0,-0.15121347272583016,0.03559206023271732,put,745.6400146484375
642.0,0.32227240234374993,0.12,0.13,8.0,-0.149654625956539,0.03559206023271732,put,745.6400146484375
643.0,0.32227240234374993,0.13,0.14,10.0,-0.14809820540888075,0.03559206023271732,put,745.6400146484375
644.0,0.3193427441406249,0.13,0.14,1.0,-0.1465442035421465,0.03559206023271732,put,745.6400146484375
645.0,0.31641308593749995,0.13,0.14,91.0,-0.14499261285072773,0.03559206023271732,put,745.6400146484375
646.0,0.31641308593749995,0.14,0.15,1.0,-0.14344342586389836,0.03559206023271732,put,745.6400146484375
647.0,0.313483427734375,0.14,0.15,1.0,-0.1418966351455996,0.03559206023271732,put,745.6400146484375
648.0,0.3100654931640625,0.14,0.15,32.0,-0.14035223329422544,0.03559206023271732,put,745.6400146484375
649.0,0.309577216796875,0.15,0.16,1.0,-0.13881021294241014,0.03559206023271732,put,745.6400146484375
650.0,0.30664755859375,0.15,0.16,365.0,-0.13727056675681742,0.03559206023271732,put,745.6400146484375
651.0,0.3061592822265625,0.15,0.17,55.0,-0.13573328743793095,0.03559206023271732,put,745.6400146484375
652.0,0.30322962402343745,0.16,0.17,5.0,-0.13419836771984722,0.03559206023271732,put,745.6400146484375
653.0,0.3002999658203125,0.16,0.17,7.0,-0.1326658003700691,0.03559206023271732,put,745.6400146484375
654.0,0.29932341308593746,0.17,0.18,10.0,-0.13113557818930144,0.03559206023271732,put,745.6400146484375
655.0,0.2963937548828125,0.17,0.18,17.0,-0.1296076940112483,0.03559206023271732,put,745.6400146484375
656.0,0.2954172021484375,0.17,0.19,20.0,-0.12808214070241117,0.03559206023271732,put,745.6400146484375
657.0,0.2924875439453124,0.18,0.19,3.0,-0.12655891116188966,0.03559206023271732,put,745.6400146484375
658.0,0.2893137475585937,0.18,0.19,11.0,-0.12503799832118295,0.03559206023271732,put,745.6400146484375
659.0,0.2880930566406249,0.19,0.2,48.0,-0.12351939514399292,0.03559206023271732,put,745.6400146484375
660.0,0.28516339843749994,0.19,0.2,74.0,-0.12200309462602889,0.03559206023271732,put,745.6400146484375
661.0,0.2841868457031249,0.2,0.21,2.0,-0.12048908979481393,0.03559206023271732,put,745.6400146484375
662.0,0.28076891113281244,0.2,0.21,1.0,-0.11897737370949199,0.03559206023271732,put,745.6400146484375
663.0,0.2797923583984374,0.21,0.22,7.0,-0.11746793946063766,0.03559206023271732,put,745.6400146484375
664.0,0.2766185620117187,0.21,0.22,3.0,-0.1159607801700663,0.03559206023271732,put,745.6400146484375
665.0,0.27539787109374997,0.22,0.23,40.0,-0.11445588899064599,0.03559206023271732,put,745.6400146484375
666.0,0.2739330419921875,0.22,0.24,16.0,-0.11295325910611109,0.03559206023271732,put,745.6400146484375
667.0,0.270515107421875,0.23,0.24,1.0,-0.11145288373087649,0.03559206023271732,put,745.6400146484375
668.0,0.2690502783203125,0.24,0.25,9.0,-0.10995475610985446,0.03559206023271732,put,745.6400146484375
669.0,0.2661206201171875,0.24,0.25,3.0,-0.1084588695182717,0.03559206023271732,put,745.6400146484375
670.0,0.2644116528320312,0.25,0.26,208.0,-0.10696521726148839,0.03559206023271732,put,745.6400146484375
671.0,0.26270268554687504,0.26,0.27,68.0,-0.10547379267481845,0.03559206023271732,put,745.6400146484375
672.0,0.25952888916015626,0.26,0.27,33.0,-0.10398458912335067,0.03559206023271732,put,745.6400146484375
673.0,0.257819921875,0.27,0.28,7.0,-0.10249760000177238,0.03559206023271732,put,745.6400146484375
674.0,0.2561109545898438,0.28,0.29,47.0,-0.10101281873419313,0.03559206023271732,put,745.6400146484375
675.0,0.2541578491210938,0.28,0.3,54.0,-0.09953023877397033,0.03559206023271732,put,745.6400146484375
676.0,0.25098405273437496,0.29,0.3,3.0,-0.09804985360353603,0.03559206023271732,put,745.6400146484375
677.0,0.249030947265625,0.3,0.31,17.0,-0.09657165673422523,0.03559206023271732,put,745.6400146484375
678.0,0.247077841796875,0.31,0.32,402.0,-0.09509564170610463,0.03559206023271732,put,745.6400146484375
679.0,0.245124736328125,0.32,0.33,18.0,-0.09362180208780405,0.03559206023271732,put,745.6400146484375
680.0,0.24292749267578123,0.33,0.34,545.0,-0.09215013147634776,0.03559206023271732,put,745.6400146484375
681.0,0.24073024902343748,0.33,0.35,12.0,-0.09068062349698776,0.03559206023271732,put,745.6400146484375
682.0,0.2386550744628906,0.34,0.36,162.0,-0.08921327180303813,0.03559206023271732,put,745.6400146484375
683.0,0.23645783081054686,0.35,0.37,53.0,-0.08774807007571014,0.03559206023271732,put,745.6400146484375
684.0,0.23413851806640623,0.36,0.38,13.0,-0.08628501202394973,0.03559206023271732,put,745.6400146484375
685.0,0.23194127441406248,0.38,0.39,1633.0,-0.08482409138427487,0.03559206023271732,put,745.6400146484375
686.0,0.229499892578125,0.39,0.4,195.0,-0.0833653019206149,0.03559206023271732,put,745.6400146484375
687.0,0.22730264892578123,0.4,0.41,6.0,-0.0819086374241509,0.03559206023271732,put,745.6400146484375
688.0,0.22486126708984372,0.41,0.42,36.0,-0.08045409171315655,0.03559206023271732,put,745.6400146484375
689.0,0.22327436889648436,0.42,0.44,101.0,-0.07900165863284161,0.03559206023271732,put,745.6400146484375
690.0,0.22071091796874998,0.44,0.45,470.0,-0.0775513320551951,0.03559206023271732,put,745.6400146484375
691.0,0.21912401977539062,0.45,0.47,38.0,-0.07610310587883025,0.03559206023271732,put,745.6400146484375
692.0,0.21656056884765623,0.47,0.48,14991.0,-0.07465697402883055,0.03559206023271732,put,745.6400146484375
693.0,0.21472953247070312,0.48,0.5,109.0,-0.07321293045659699,0.03559206023271732,put,745.6400146484375
694.0,0.21289849609375,0.5,0.52,457.0,-0.07177096913969569,0.03559206023271732,put,745.6400146484375
695.0,0.21021297607421874,0.52,0.53,209.0,-0.07033108408170805,0.03559206023271732,put,745.6400146484375
696.0,0.20813780151367184,0.54,0.55,182.0,-0.06889326931208051,0.03559206023271732,put,745.6400146484375
697.0,0.20606262695312497,0.56,0.57,830.0,-0.06745751888597624,0.03559206023271732,put,745.6400146484375
698.0,0.20386538330078124,0.58,0.59,387.0,-0.06602382688412775,0.03559206023271732,put,745.6400146484375
699.0,0.2024005541992187,0.6,0.62,121.0,-0.06459218741268995,0.03559206023271732,put,745.6400146484375
700.0,0.2000812414550781,0.62,0.64,4692.0,-0.0631625946030955,0.03559206023271732,put,745.6400146484375
701.0,0.1977619287109375,0.65,0.66,66.0,-0.06173504261191007,0.03559206023271732,put,745.6400146484375
702.0,0.1959308923339844,0.67,0.69,18.0,-0.06030952562068902,0.03559206023271732,put,745.6400146484375
703.0,0.19409985595703128,0.7,0.72,82.0,-0.05888603783583533,0.03559206023271732,put,745.6400146484375
704.0,0.19214675048828128,0.73,0.75,16.0,-0.057464573488457814,0.03559206023271732,put,745.6400146484375
705.0,0.1900715759277344,0.76,0.78,307.0,-0.05604512683423154,0.03559206023271732,put,745.6400146484375
706.0,0.1878743322753906,0.79,0.81,151.0,-0.05462769215325809,0.03559206023271732,put,745.6400146484375
707.0,0.18616536499023437,0.83,0.85,302.0,-0.05321226374992739,0.03559206023271732,put,745.6400146484375
708.0,0.18433432861328125,0.87,0.89,485.0,-0.05179883595278036,0.03559206023271732,put,745.6400146484375
709.0,0.18238122314453126,0.91,0.93,83.0,-0.05038740311437272,0.03559206023271732,put,745.6400146484375
710.0,0.18030604858398439,0.95,0.97,1768.0,-0.04897795961113909,0.03559206023271732,put,745.6400146484375
711.0,0.17865811584472657,1.0,1.02,148.0,-0.0475704998432593,0.03559206023271732,put,745.6400146484375
712.0,0.17682707946777343,1.04,1.07,402.0,-0.04616501823452439,0.03559206023271732,put,745.6400146484375
713.0,0.17487397399902344,1.1,1.12,153.0,-0.0447615092322042,0.03559206023271732,put,745.6400146484375
714.0,0.17285983398437502,1.15,1.17,240.0,-0.04335996730691584,0.03559206023271732,put,745.6400146484375
715.0,0.1710287976074219,1.21,1.23,1101.0,-0.04196038695249255,0.03559206023271732,put,745.6400146484375
716.0,0.16913672668457033,1.27,1.29,188.0,-0.04056276268585457,0.03559206023271732,put,745.6400146484375
717.0,0.16742775939941407,1.34,1.36,942.0,-0.0391670890468798,0.03559206023271732,put,745.6400146484375
718.0,0.16559672302246098,1.41,1.43,674.0,-0.037773360598275955,0.03559206023271732,put,745.6400146484375
719.0,0.16394879028320314,1.48,1.51,351.0,-0.03638157192545343,0.03559206023271732,put,745.6400146484375
720.0,0.16211775390625,1.56,1.59,2509.0,-0.03499171763639922,0.03559206023271732,put,745.6400146484375
721.0,0.1601646484375,1.65,1.67,415.0,-0.033603792361551116,0.03559206023271732,put,745.6400146484375
722.0,0.1583946466064453,1.74,1.76,15656.0,-0.03221779075367394,0.03559206023271732,put,745.6400146484375
723.0,0.15668567932128907,1.83,1.86,222.0,-0.03083370748773546,0.03559206023271732,put,745.6400146484375
724.0,0.1550987811279297,1.94,1.97,353.0,-0.02945153726078376,0.03559206023271732,put,745.6400146484375
725.0,0.15335929656982422,2.05,2.08,4116.0,-0.028071274791825442,0.03559206023271732,put,745.6400146484375
726.0,0.1516808465576172,2.17,2.2,610.0,-0.02669291482170411,0.03559206023271732,put,745.6400146484375
727.0,0.14978877563476564,2.29,2.32,304.0,-0.025316452112980812,0.03559206023271732,put,745.6400146484375
728.0,0.14820187744140628,2.43,2.46,321.0,-0.023941881449814184,0.03559206023271732,put,745.6400146484375
729.0,0.14643187561035154,2.57,2.6,219.0,-0.022569197637841987,0.03559206023271732,put,745.6400146484375
730.0,0.14490601196289063,2.73,2.76,3024.0,-0.021198395504063414,0.03559206023271732,put,745.6400146484375
731.0,0.14313601013183597,2.89,2.92,192.0,-0.019829469896721703,0.03559206023271732,put,745.6400146484375
732.0,0.14136600830078128,3.06,3.09,304.0,-0.018462415685188624,0.03559206023271732,put,745.6400146484375
733.0,0.13980962738037112,3.25,3.28,1039.0,-0.01709722775984867,0.03559206023271732,put,745.6400146484375
734.0,0.1381922119140625,3.44,3.48,691.0,-0.01573390103198456,0.03559206023271732,put,745.6400146484375
735.0,0.1363306582641602,3.65,3.68,7535.0,-0.014372430433663444,0.03559206023271732,put,745.6400146484375
736.0,0.13480479461669925,3.87,3.91,537.0,-0.013012810917623975,0.03559206023271732,put,745.6400146484375
737.0,0.1330042755126953,4.11,4.14,952.0,-0.011655037457163587,0.03559206023271732,put,745.6400146484375
738.0,0.13129530822753904,4.36,4.39,530.0,-0.010299105046027674,0.03559206023271732,put,745.6400146484375
739.0,0.12964737548828126,4.62,4.66,422.0,-0.008945008698298375,0.03559206023271732,put,745.6400146484375
740.0,0.12806047729492187,4.91,4.95,4157.0,-0.0075927434482846905,0.03559206023271732,put,745.6400146484375
741.0,0.1263820272827148,5.21,5.25,475.0,-0.006242304350413332,0.03559206023271732,put,745.6400146484375
742.0,0.1247035772705078,5.53,5.57,770.0,-0.0048936864791197495,0.03559206023271732,put,745.6400146484375
743.0,0.12302512725830078,5.87,5.91,545.0,-0.003546884928741012,0.03559206023271732,put,745.6400146484375
744.0,0.12134667724609374,6.23,6.27,888.0,-0.0022018948134082906,0.03559206023271732,put,745.6400146484375
745.0,0.11963770996093749,6.61,6.65,4130.0,-0.00085871126694062,0.03559206023271732,put,745.6400146484375
746.0,0.11808132904052734,7.02,7.06,1288.0,0.00048267055726062495,0.03559206023271732,put,745.6400146484375
747.0,0.11643339630126953,7.45,7.49,2597.0,0.0018222554863171012,0.03559206023271732,put,745.6400146484375
748.0,0.1147549462890625,7.9,7.94,1245.0,0.003160048327977059,0.03559206023271732,put,745.6400146484375
749.0,0.1131375308227539,8.37,8.42,529.0,0.004496053870719315,0.03559206023271732,put,745.6400146484375
750.0,0.11319856536865235,8.78,9.02,1081.0,0.005830276883855982,0.03559206023271732,put,745.6400146484375
751.0,0.11429718719482423,9.32,9.7,134.0,0.0071627221176346215,0.03559206023271732,put,745.6400146484375
752.0,0.11133701171874999,9.87,10.18,139.0,0.008493394303339723,0.03559206023271732,put,745.6400146484375
753.0,0.10950597534179687,10.5,10.75,53.0,0.009822298153393496,0.03559206023271732,put,745.6400146484375
754.0,0.1098721826171875,11.0,11.46,41.0,0.011149438361455792,0.03559206023271732,put,745.6400146484375
755.0,0.10556924713134765,11.69,11.96,799.0,0.012474819602524443,0.03559206023271732,put,745.6400146484375
756.0,0.10703407623291016,12.33,12.77,4.0,0.01379844653303276,0.03559206023271732,put,745.6400146484375
757.0,0.10553872985839843,12.95,13.46,26.0,0.015120323790948558,0.03559206023271732,put,745.6400146484375
758.0,0.10389079711914062,13.57,14.17,1.0,0.016440455995871458,0.03559206023271732,put,745.6400146484375
759.0,0.0997709652709961,14.43,14.81,14.0,0.01775884774912975,0.03559206023271732,put,745.6400146484375
760.0,0.0981535498046875,15.18,15.58,45.0,0.019075503633876605,0.03559206023271732,put,745.6400146484375
762.0,0.0976652734375,16.66,17.28,2.0,0.021703626040146157,0.03559206023271732,put,745.6400146484375
763.0,0.09583423706054689,17.48,18.11,1.0,0.02301510163795691,0.03559206023271732,put,745.6400146484375
764.0,0.09436940795898438,18.34,18.97,1.0,0.024324859520020416,0.03559206023271732,put,745.6400146484375
765.0,0.08948664428710937,19.26,19.78,2.0,0.025632904180035564,0.03559206023271732,put,745.6400146484375
767.0,0.13172255004882813,20.0,22.71,2.0,0.028243871720755955,0.03559206023271732,put,745.6400146484375
770.0,0.13794807373046875,22.75,25.53,194.0,0.03214758520122936,0.03559206023271732,put,745.6400146484375
775.0,0.1534508483886719,27.64,30.43,10.0,0.038620099706846926,0.03559206023271732,put,745.6400146484375
780.0,0.17176121215820314,32.63,35.43,2.0,0.04505099003713724,0.03559206023271732,put,745.6400146484375
790.0,0.2063067651367187,42.63,45.42,,0.057790015814566977,0.03559206023271732,put,745.6400146484375
800.0,0.23963162719726558,52.63,55.42,2.0,0.07036879802142708,0.03559206023271732,put,745.6400146484375
835.0,0.34680828979492184,87.63,90.42,,0.11318879520435532,0.03559206023271732,put,745.6400146484375
845.0,0.3753724572753906,97.63,100.42,,0.1250936977106737,0.03559206023271732,put,745.6400146484375
445.0,1.0927779736328125,300.62,303.43,2.0,-0.5161686474802599,0.05475701574264202,call,745.6400146484375
490.0,0.9245613012695313,255.74,258.55,1.0,-0.4198375385418279,0.05475701574264202,call,745.6400146484375
530.0,0.7834494311523439,215.85,218.66,,-0.34136592310033265,0.05475701574264202,call,745.6400146484375
580.0,0.6169471899414063,166.02,168.84,,-0.25121482610603507,0.05475701574264202,call,745.6400146484375
595.0,0.5681195532226562,151.08,153.89,,-0.22568152410087036,0.05475701574264202,call,745.6400146484375
600.0,0.5516402258300781,146.1,148.9,1.0,-0.21731327443035378,0.05475701574264202,call,745.6400146484375
610.0,0.5199022619628906,136.15,138.95,,-0.20078397247914323,0.05475701574264202,call,745.6400146484375
615.0,0.5037891418457032,131.17,133.97,,-0.1926206618399823,0.05475701574264202,call,745.6400146484375
620.0,0.5526167785644531,126.2,129.0,,-0.18452345160736294,0.05475701574264202,call,745.6400146484375
625.0,0.5358322784423828,121.24,124.05,2.0,-0.1764912799100987,0.05475701574264202,call,745.6400146484375
635.0,0.5009815527343751,111.3,114.12,1.0,-0.16061793075380856,0.05475701574264202,call,745.6400146484375
640.0,0.482976361694336,106.34,109.14,3.0,-0.15277475329278267,0.05475701574264202,call,745.6400146484375
645.0,0.466374965209961,101.38,104.2,2.0,-0.14499261285072773,0.05475701574264202,call,745.6400146484375
650.0,0.44861391235351555,96.43,99.23,10.0,-0.13727056675681742,0.05475701574264202,call,745.6400146484375
655.0,0.43140217041015627,91.48,94.28,1.0,-0.1296076940112483,0.05475701574264202,call,745.6400146484375
